parnme,partrans,parchglim,parval1,parlbnd,parubnd,pargp,scale,offset,dercom,i,idx0,idx1,idx2,inst,j,pname,pstyle,ptype,usecol,x,y,zone
pname:npfklayer1pp_inst:0_ptype:pp_pstyle:m_i:37_j:17_zone:1,none,factor,0.7005980813411046,0.2,5.0,npfklayer1pp,1.0,0.0,1,37,,,,0,17,npfklayer1pp,m,pp,,,,1
pname:npfklayer1cn_inst:0_ptype:cn_pstyle:m,none,factor,1.063365379445874,0.2,5.0,npfklayer1cn,1.0,0.0,1,,,,,0,,npfklayer1cn,m,cn,,,,
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:0_j:0_x:125.00_y:9875.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,0,,,,0,0,stosylayer1gr,m,gr,,125.00,9875.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:0_j:1_x:375.00_y:9875.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,0,,,,0,1,stosylayer1gr,m,gr,,375.00,9875.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:0_j:2_x:625.00_y:9875.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,0,,,,0,2,stosylayer1gr,m,gr,,625.00,9875.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:0_j:3_x:875.00_y:9875.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,0,,,,0,3,stosylayer1gr,m,gr,,875.00,9875.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:0_j:4_x:1125.00_y:9875.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,0,,,,0,4,stosylayer1gr,m,gr,,1125.00,9875.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:0_j:5_x:1375.00_y:9875.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,0,,,,0,5,stosylayer1gr,m,gr,,1375.00,9875.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:0_j:6_x:1625.00_y:9875.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,0,,,,0,6,stosylayer1gr,m,gr,,1625.00,9875.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:0_j:7_x:1875.00_y:9875.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,0,,,,0,7,stosylayer1gr,m,gr,,1875.00,9875.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:0_j:8_x:2125.00_y:9875.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,0,,,,0,8,stosylayer1gr,m,gr,,2125.00,9875.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:0_j:9_x:2375.00_y:9875.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,0,,,,0,9,stosylayer1gr,m,gr,,2375.00,9875.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:0_j:10_x:2625.00_y:9875.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,0,,,,0,10,stosylayer1gr,m,gr,,2625.00,9875.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:0_j:11_x:2875.00_y:9875.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,0,,,,0,11,stosylayer1gr,m,gr,,2875.00,9875.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:0_j:12_x:3125.00_y:9875.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,0,,,,0,12,stosylayer1gr,m,gr,,3125.00,9875.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:0_j:13_x:3375.00_y:9875.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,0,,,,0,13,stosylayer1gr,m,gr,,3375.00,9875.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:0_j:14_x:3625.00_y:9875.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,0,,,,0,14,stosylayer1gr,m,gr,,3625.00,9875.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:0_j:15_x:3875.00_y:9875.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,0,,,,0,15,stosylayer1gr,m,gr,,3875.00,9875.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:0_j:16_x:4125.00_y:9875.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,0,,,,0,16,stosylayer1gr,m,gr,,4125.00,9875.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:0_j:17_x:4375.00_y:9875.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,0,,,,0,17,stosylayer1gr,m,gr,,4375.00,9875.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:0_j:18_x:4625.00_y:9875.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,0,,,,0,18,stosylayer1gr,m,gr,,4625.00,9875.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:0_j:19_x:4875.00_y:9875.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,0,,,,0,19,stosylayer1gr,m,gr,,4875.00,9875.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:1_j:0_x:125.00_y:9625.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,1,,,,0,0,stosylayer1gr,m,gr,,125.00,9625.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:1_j:1_x:375.00_y:9625.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,1,,,,0,1,stosylayer1gr,m,gr,,375.00,9625.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:1_j:2_x:625.00_y:9625.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,1,,,,0,2,stosylayer1gr,m,gr,,625.00,9625.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:1_j:3_x:875.00_y:9625.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,1,,,,0,3,stosylayer1gr,m,gr,,875.00,9625.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:1_j:4_x:1125.00_y:9625.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,1,,,,0,4,stosylayer1gr,m,gr,,1125.00,9625.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:1_j:5_x:1375.00_y:9625.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,1,,,,0,5,stosylayer1gr,m,gr,,1375.00,9625.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:1_j:6_x:1625.00_y:9625.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,1,,,,0,6,stosylayer1gr,m,gr,,1625.00,9625.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:1_j:7_x:1875.00_y:9625.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,1,,,,0,7,stosylayer1gr,m,gr,,1875.00,9625.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:1_j:8_x:2125.00_y:9625.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,1,,,,0,8,stosylayer1gr,m,gr,,2125.00,9625.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:1_j:9_x:2375.00_y:9625.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,1,,,,0,9,stosylayer1gr,m,gr,,2375.00,9625.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:1_j:10_x:2625.00_y:9625.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,1,,,,0,10,stosylayer1gr,m,gr,,2625.00,9625.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:1_j:11_x:2875.00_y:9625.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,1,,,,0,11,stosylayer1gr,m,gr,,2875.00,9625.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:1_j:12_x:3125.00_y:9625.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,1,,,,0,12,stosylayer1gr,m,gr,,3125.00,9625.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:1_j:13_x:3375.00_y:9625.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,1,,,,0,13,stosylayer1gr,m,gr,,3375.00,9625.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:1_j:14_x:3625.00_y:9625.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,1,,,,0,14,stosylayer1gr,m,gr,,3625.00,9625.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:1_j:15_x:3875.00_y:9625.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,1,,,,0,15,stosylayer1gr,m,gr,,3875.00,9625.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:1_j:16_x:4125.00_y:9625.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,1,,,,0,16,stosylayer1gr,m,gr,,4125.00,9625.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:1_j:17_x:4375.00_y:9625.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,1,,,,0,17,stosylayer1gr,m,gr,,4375.00,9625.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:1_j:18_x:4625.00_y:9625.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,1,,,,0,18,stosylayer1gr,m,gr,,4625.00,9625.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:1_j:19_x:4875.00_y:9625.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,1,,,,0,19,stosylayer1gr,m,gr,,4875.00,9625.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:2_j:0_x:125.00_y:9375.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,2,,,,0,0,stosylayer1gr,m,gr,,125.00,9375.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:2_j:1_x:375.00_y:9375.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,2,,,,0,1,stosylayer1gr,m,gr,,375.00,9375.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:2_j:2_x:625.00_y:9375.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,2,,,,0,2,stosylayer1gr,m,gr,,625.00,9375.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:2_j:3_x:875.00_y:9375.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,2,,,,0,3,stosylayer1gr,m,gr,,875.00,9375.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:2_j:4_x:1125.00_y:9375.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,2,,,,0,4,stosylayer1gr,m,gr,,1125.00,9375.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:2_j:5_x:1375.00_y:9375.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,2,,,,0,5,stosylayer1gr,m,gr,,1375.00,9375.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:2_j:6_x:1625.00_y:9375.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,2,,,,0,6,stosylayer1gr,m,gr,,1625.00,9375.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:2_j:7_x:1875.00_y:9375.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,2,,,,0,7,stosylayer1gr,m,gr,,1875.00,9375.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:2_j:8_x:2125.00_y:9375.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,2,,,,0,8,stosylayer1gr,m,gr,,2125.00,9375.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:2_j:9_x:2375.00_y:9375.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,2,,,,0,9,stosylayer1gr,m,gr,,2375.00,9375.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:2_j:10_x:2625.00_y:9375.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,2,,,,0,10,stosylayer1gr,m,gr,,2625.00,9375.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:2_j:11_x:2875.00_y:9375.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,2,,,,0,11,stosylayer1gr,m,gr,,2875.00,9375.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:2_j:12_x:3125.00_y:9375.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,2,,,,0,12,stosylayer1gr,m,gr,,3125.00,9375.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:2_j:13_x:3375.00_y:9375.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,2,,,,0,13,stosylayer1gr,m,gr,,3375.00,9375.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:2_j:14_x:3625.00_y:9375.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,2,,,,0,14,stosylayer1gr,m,gr,,3625.00,9375.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:2_j:15_x:3875.00_y:9375.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,2,,,,0,15,stosylayer1gr,m,gr,,3875.00,9375.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:2_j:16_x:4125.00_y:9375.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,2,,,,0,16,stosylayer1gr,m,gr,,4125.00,9375.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:2_j:17_x:4375.00_y:9375.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,2,,,,0,17,stosylayer1gr,m,gr,,4375.00,9375.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:2_j:18_x:4625.00_y:9375.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,2,,,,0,18,stosylayer1gr,m,gr,,4625.00,9375.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:2_j:19_x:4875.00_y:9375.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,2,,,,0,19,stosylayer1gr,m,gr,,4875.00,9375.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:3_j:0_x:125.00_y:9125.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,3,,,,0,0,stosylayer1gr,m,gr,,125.00,9125.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:3_j:1_x:375.00_y:9125.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,3,,,,0,1,stosylayer1gr,m,gr,,375.00,9125.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:3_j:2_x:625.00_y:9125.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,3,,,,0,2,stosylayer1gr,m,gr,,625.00,9125.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:3_j:3_x:875.00_y:9125.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,3,,,,0,3,stosylayer1gr,m,gr,,875.00,9125.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:3_j:4_x:1125.00_y:9125.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,3,,,,0,4,stosylayer1gr,m,gr,,1125.00,9125.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:3_j:5_x:1375.00_y:9125.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,3,,,,0,5,stosylayer1gr,m,gr,,1375.00,9125.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:3_j:6_x:1625.00_y:9125.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,3,,,,0,6,stosylayer1gr,m,gr,,1625.00,9125.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:3_j:7_x:1875.00_y:9125.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,3,,,,0,7,stosylayer1gr,m,gr,,1875.00,9125.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:3_j:8_x:2125.00_y:9125.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,3,,,,0,8,stosylayer1gr,m,gr,,2125.00,9125.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:3_j:9_x:2375.00_y:9125.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,3,,,,0,9,stosylayer1gr,m,gr,,2375.00,9125.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:3_j:10_x:2625.00_y:9125.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,3,,,,0,10,stosylayer1gr,m,gr,,2625.00,9125.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:3_j:11_x:2875.00_y:9125.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,3,,,,0,11,stosylayer1gr,m,gr,,2875.00,9125.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:3_j:12_x:3125.00_y:9125.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,3,,,,0,12,stosylayer1gr,m,gr,,3125.00,9125.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:3_j:13_x:3375.00_y:9125.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,3,,,,0,13,stosylayer1gr,m,gr,,3375.00,9125.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:3_j:14_x:3625.00_y:9125.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,3,,,,0,14,stosylayer1gr,m,gr,,3625.00,9125.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:3_j:15_x:3875.00_y:9125.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,3,,,,0,15,stosylayer1gr,m,gr,,3875.00,9125.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:3_j:16_x:4125.00_y:9125.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,3,,,,0,16,stosylayer1gr,m,gr,,4125.00,9125.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:3_j:17_x:4375.00_y:9125.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,3,,,,0,17,stosylayer1gr,m,gr,,4375.00,9125.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:3_j:18_x:4625.00_y:9125.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,3,,,,0,18,stosylayer1gr,m,gr,,4625.00,9125.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:3_j:19_x:4875.00_y:9125.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,3,,,,0,19,stosylayer1gr,m,gr,,4875.00,9125.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:4_j:0_x:125.00_y:8875.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,4,,,,0,0,stosylayer1gr,m,gr,,125.00,8875.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:4_j:1_x:375.00_y:8875.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,4,,,,0,1,stosylayer1gr,m,gr,,375.00,8875.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:4_j:2_x:625.00_y:8875.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,4,,,,0,2,stosylayer1gr,m,gr,,625.00,8875.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:4_j:3_x:875.00_y:8875.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,4,,,,0,3,stosylayer1gr,m,gr,,875.00,8875.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:4_j:4_x:1125.00_y:8875.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,4,,,,0,4,stosylayer1gr,m,gr,,1125.00,8875.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:4_j:5_x:1375.00_y:8875.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,4,,,,0,5,stosylayer1gr,m,gr,,1375.00,8875.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:4_j:6_x:1625.00_y:8875.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,4,,,,0,6,stosylayer1gr,m,gr,,1625.00,8875.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:4_j:7_x:1875.00_y:8875.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,4,,,,0,7,stosylayer1gr,m,gr,,1875.00,8875.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:4_j:8_x:2125.00_y:8875.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,4,,,,0,8,stosylayer1gr,m,gr,,2125.00,8875.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:4_j:9_x:2375.00_y:8875.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,4,,,,0,9,stosylayer1gr,m,gr,,2375.00,8875.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:4_j:10_x:2625.00_y:8875.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,4,,,,0,10,stosylayer1gr,m,gr,,2625.00,8875.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:4_j:11_x:2875.00_y:8875.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,4,,,,0,11,stosylayer1gr,m,gr,,2875.00,8875.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:4_j:12_x:3125.00_y:8875.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,4,,,,0,12,stosylayer1gr,m,gr,,3125.00,8875.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:4_j:13_x:3375.00_y:8875.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,4,,,,0,13,stosylayer1gr,m,gr,,3375.00,8875.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:4_j:14_x:3625.00_y:8875.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,4,,,,0,14,stosylayer1gr,m,gr,,3625.00,8875.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:4_j:15_x:3875.00_y:8875.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,4,,,,0,15,stosylayer1gr,m,gr,,3875.00,8875.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:4_j:16_x:4125.00_y:8875.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,4,,,,0,16,stosylayer1gr,m,gr,,4125.00,8875.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:4_j:17_x:4375.00_y:8875.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,4,,,,0,17,stosylayer1gr,m,gr,,4375.00,8875.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:4_j:18_x:4625.00_y:8875.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,4,,,,0,18,stosylayer1gr,m,gr,,4625.00,8875.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:4_j:19_x:4875.00_y:8875.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,4,,,,0,19,stosylayer1gr,m,gr,,4875.00,8875.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:5_j:0_x:125.00_y:8625.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,5,,,,0,0,stosylayer1gr,m,gr,,125.00,8625.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:5_j:1_x:375.00_y:8625.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,5,,,,0,1,stosylayer1gr,m,gr,,375.00,8625.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:5_j:2_x:625.00_y:8625.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,5,,,,0,2,stosylayer1gr,m,gr,,625.00,8625.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:5_j:3_x:875.00_y:8625.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,5,,,,0,3,stosylayer1gr,m,gr,,875.00,8625.00,1
pname:stosylayer1gr_inst:0_ptype:gr_pstyle:m_i:5_j:4_x:1125.00_y:8625.00_zone:1,none,factor,1.0,0.2,5.0,stosylayer1gr,1.0,0.0,1,5,,,,0,4,stosylayer1gr,m,gr,,1125.00,8625.00,1
